site,date,variable,value
seine,2023-03-31,flow,263.0
seine,2023-04-01,flow,261.0
seine,2023-04-02,flow,291.0
seine,2023-04-03,flow,319.0
seine,2023-04-04,flow,355.0
seine,2023-04-05,flow,392.0
seine,2023-04-06,flow,388.0
seine,2023-04-07,flow,396.0
seine,2023-04-08,flow,398.0
seine,2023-04-09,flow,404.0
seine,2023-04-10,flow,410.0
seine,2023-04-11,flow,390.0
seine,2023-04-12,flow,383.0
seine,2023-04-13,flow,392.0
seine,2023-04-14,flow,394.0
seine,2023-04-15,flow,407.0
seine,2023-04-16,flow,384.0
seine,2023-04-17,flow,361.0
seine,2023-04-18,flow,351.0
seine,2023-04-19,flow,333.0
seine,2023-04-20,flow,317.0
seine,2023-04-21,flow,294.0
seine,2023-04-22,flow,304.0
seine,2023-04-23,flow,296.0
seine,2023-04-24,flow,277.0
seine,2023-04-25,flow,282.0
seine,2023-04-26,flow,290.0
seine,2023-04-27,flow,280.0
seine,2023-04-28,flow,294.0
seine,2023-04-29,flow,281.0
seine,2023-04-30,flow,256.0
seine,2023-05-01,flow,252.0
seine,2023-05-02,flow,241.0
seine,2023-05-03,flow,224.0
seine,2023-05-04,flow,209.0
seine,2023-05-05,flow,204.0
seine,2023-05-06,flow,206.0
seine,2023-05-07,flow,256.0
seine,2023-05-08,flow,224.0
seine,2023-05-09,flow,229.0
seine,2023-05-10,flow,239.0
seine,2023-05-11,flow,298.0
seine,2023-05-12,flow,305.0
seine,2023-05-13,flow,274.0
seine,2023-05-14,flow,275.0
seine,2023-05-15,flow,258.0
seine,2023-05-16,flow,240.0
seine,2023-05-17,flow,222.0
seine,2023-05-18,flow,213.0
seine,2023-05-19,flow,205.0
seine,2023-05-20,flow,189.0
seine,2023-05-21,flow,179.0
seine,2023-05-22,flow,177.0
seine,2023-05-23,flow,149.0
seine,2023-05-24,flow,160.0
seine,2023-05-25,flow,152.0
seine,2023-05-26,flow,145.0
seine,2023-05-27,flow,134.0
seine,2023-05-28,flow,136.0
seine,2023-05-29,flow,125.0
seine,2023-05-30,flow,132.0
seine,2023-05-31,flow,118.0
seine,2023-06-01,flow,110.0
seine,2023-06-02,flow,93.7
seine,2023-06-03,flow,103.0
seine,2023-06-04,flow,104.0
seine,2023-06-05,flow,106.0
seine,2023-06-06,flow,98.3
seine,2023-06-07,flow,97.2
seine,2023-06-08,flow,95.0
seine,2023-06-09,flow,90.9
seine,2023-06-10,flow,89.5
seine,2023-06-11,flow,95.1
seine,2023-06-12,flow,99.8
seine,2023-06-13,flow,96.0
seine,2023-06-14,flow,90.5
seine,2023-06-15,flow,88.9
seine,2023-06-16,flow,78.1
seine,2023-06-17,flow,81.5
seine,2023-06-18,flow,94.3
seine,2023-06-19,flow,102.0
seine,2023-06-20,flow,97.8
seine,2023-06-21,flow,112.0
seine,2023-06-22,flow,171.0
seine,2023-06-23,flow,172.0
seine,2023-06-24,flow,174.0
seine,2023-06-25,flow,137.0
seine,2023-06-26,flow,113.0
seine,2023-06-27,flow,109.0
seine,2023-06-28,flow,102.0
seine,2023-06-29,flow,92.7
seine,2023-06-30,flow,100.0
seine,2023-07-01,flow,94.2
seine,2023-07-02,flow,89.8
seine,2023-07-03,flow,98.4
seine,2023-07-04,flow,97.6
seine,2023-07-05,flow,107.0
seine,2023-07-06,flow,99.3
seine,2023-07-07,flow,94.4
seine,2023-07-08,flow,87.6
seine,2023-07-09,flow,89.9
seine,2023-07-10,flow,91.7
seine,2023-07-11,flow,88.2
seine,2023-07-12,flow,84.2
seine,2023-07-13,flow,82.9
seine,2023-07-14,flow,80.2
seine,2023-07-15,flow,85.5
seine,2023-07-16,flow,84.6
seine,2023-07-17,flow,82.0
seine,2023-07-18,flow,81.3
seine,2023-07-19,flow,85.0
seine,2023-07-20,flow,82.0
seine,2023-07-21,flow,80.1
seine,2023-07-22,flow,84.3
seine,2023-07-23,flow,84.1
seine,2023-07-24,flow,90.3
seine,2023-07-25,flow,141.0
seine,2023-07-26,flow,116.0
seine,2023-07-27,flow,104.0
seine,2023-07-28,flow,161.0
seine,2023-07-29,flow,154.0
seine,2023-07-30,flow,128.0
seine,2023-07-31,flow,125.0
seine,2023-08-01,flow,158.0
seine,2023-08-02,flow,256.0
seine,2023-08-03,flow,194.0
seine,2023-08-04,flow,192.0
seine,2023-08-05,flow,189.0
seine,2023-08-06,flow,180.0
seine,2023-08-07,flow,181.0
seine,2023-08-08,flow,169.0
seine,2023-08-09,flow,162.0
seine,2023-08-10,flow,155.0
seine,2023-08-11,flow,154.0
seine,2023-08-12,flow,179.0
seine,2023-08-13,flow,164.0
seine,2023-08-14,flow,151.0
seine,2023-08-15,flow,157.0
seine,2023-08-16,flow,150.0
seine,2023-08-17,flow,145.0
seine,2023-08-18,flow,144.0
seine,2023-08-19,flow,142.0
seine,2023-08-20,flow,146.0
seine,2023-08-21,flow,150.0
seine,2023-08-22,flow,148.0
seine,2023-08-23,flow,141.0
seine,2023-08-24,flow,139.0
seine,2023-08-25,flow,136.0
seine,2023-08-26,flow,135.0
seine,2023-08-27,flow,136.0
seine,2023-08-28,flow,137.0
seine,2023-08-29,flow,128.0
seine,2023-08-30,flow,128.0
seine,2023-08-31,flow,130.0
seine,2023-09-01,flow,125.0
seine,2023-09-02,flow,125.0
seine,2023-09-03,flow,125.0
seine,2023-09-04,flow,121.0
seine,2023-09-05,flow,119.0
seine,2023-09-06,flow,112.0
seine,2023-09-07,flow,113.0
seine,2023-09-08,flow,108.0
seine,2023-09-09,flow,107.0
seine,2023-09-10,flow,105.0
seine,2023-09-11,flow,110.0
seine,2023-09-12,flow,123.0
seine,2023-09-13,flow,129.0
seine,2023-09-14,flow,119.0
seine,2023-09-15,flow,118.0
seine,2023-09-16,flow,118.0
seine,2023-09-17,flow,115.0
seine,2023-09-18,flow,122.0
seine,2023-09-19,flow,119.0
seine,2023-09-20,flow,123.0
seine,2023-09-21,flow,164.0
seine,2023-09-22,flow,150.0
seine,2023-09-23,flow,137.0
seine,2023-09-24,flow,130.0
seine,2023-09-25,flow,124.0
seine,2023-09-26,flow,114.0
seine,2023-09-27,flow,113.0
seine,2023-09-28,flow,117.0
seine,2023-09-29,flow,113.0
seine,2023-09-30,flow,114.0
seine,2023-10-01,flow,111.0
seine,2023-10-02,flow,110.0
seine,2023-10-03,flow,115.0
seine,2023-10-04,flow,116.0
seine,2023-10-05,flow,111.0
seine,2023-10-06,flow,112.0
seine,2023-10-07,flow,110.0
seine,2023-10-08,flow,110.0
seine,2023-10-09,flow,110.0
seine,2023-10-10,flow,109.0
seine,2023-10-11,flow,108.0
seine,2023-10-12,flow,105.0
seine,2023-10-13,flow,101.0
seine,2023-10-14,flow,102.0
seine,2023-10-15,flow,98.8
seine,2023-10-16,flow,95.2
seine,2023-10-17,flow,96.2
seine,2023-10-18,flow,100.0
seine,2023-10-19,flow,105.0
seine,2023-10-20,flow,128.0
seine,2023-10-21,flow,140.0
seine,2023-10-22,flow,129.0
seine,2023-10-23,flow,135.0
seine,2023-10-24,flow,142.0
seine,2023-10-25,flow,153.0
seine,2023-10-26,flow,174.0
seine,2023-10-27,flow,232.0
seine,2023-10-28,flow,227.0
seine,2023-10-29,flow,263.0
seine,2023-10-30,flow,268.0
seine,2023-10-31,flow,297.0
seine,2023-11-01,flow,311.0
seine,2023-11-02,flow,335.0
seine,2023-11-03,flow,358.0
seine,2023-11-04,flow,365.0
seine,2023-11-05,flow,368.0
seine,2023-11-06,flow,377.0
seine,2023-11-07,flow,385.0
seine,2023-11-08,flow,361.0
seine,2023-11-09,flow,360.0
seine,2023-11-10,flow,373.0
seine,2023-11-11,flow,383.0
seine,2023-11-12,flow,380.0
seine,2023-11-13,flow,386.0
seine,2023-11-14,flow,416.0
seine,2023-11-15,flow,440.0
seine,2023-11-16,flow,520.0
seine,2023-11-17,flow,581.0
seine,2023-11-18,flow,632.0
seine,2023-11-19,flow,641.0
seine,2023-11-20,flow,654.0
seine,2023-11-21,flow,606.0
seine,2023-11-22,flow,575.0
seine,2023-11-23,flow,569.0
seine,2023-11-24,flow,556.0
seine,2023-11-25,flow,580.0
seine,2023-11-26,flow,587.0
seine,2023-11-27,flow,588.0
seine,2023-11-28,flow,592.0
seine,2023-11-29,flow,603.0
seine,2023-11-30,flow,596.0
seine,2023-12-01,flow,567.0
seine,2023-12-02,flow,539.0
seine,2023-12-03,flow,520.0
seine,2023-12-04,flow,513.0
seine,2023-12-05,flow,520.0
seine,2023-12-06,flow,561.0
seine,2023-12-07,flow,534.0
seine,2023-12-08,flow,531.0
seine,2023-12-09,flow,598.0
seine,2023-12-10,flow,698.0
seine,2023-12-11,flow,808.0
seine,2023-12-12,flow,820.0
seine,2023-12-13,flow,847.0
seine,2023-12-14,flow,886.0
seine,2023-12-15,flow,899.0
seine,2023-12-16,flow,908.0
seine,2023-12-17,flow,877.0
seine,2023-12-18,flow,831.0
seine,2023-12-19,flow,827.0
seine,2023-12-20,flow,819.0
seine,2023-12-21,flow,819.0
seine,2023-12-22,flow,828.0
seine,2023-12-23,flow,828.0
seine,2023-12-24,flow,805.0
seine,2023-12-25,flow,780.0
seine,2023-12-26,flow,747.0
seine,2023-12-27,flow,725.0
seine,2023-12-28,flow,697.0
seine,2023-12-29,flow,677.0
seine,2023-12-30,flow,654.0
seine,2023-12-31,flow,644.0
seine,2024-01-01,flow,636.0
seine,2024-01-02,flow,649.0
seine,2024-01-03,flow,737.0
seine,2024-01-04,flow,816.0
seine,2024-01-05,flow,811.0
seine,2024-01-06,flow,752.0
seine,2024-01-07,flow,694.0
seine,2024-01-08,flow,678.0
seine,2024-01-09,flow,692.0
seine,2024-01-10,flow,697.0
seine,2024-01-11,flow,691.0
seine,2024-01-12,flow,671.0
seine,2024-01-13,flow,644.0
seine,2024-01-14,flow,607.0
seine,2024-01-15,flow,561.0
seine,2024-01-16,flow,500.0
seine,2024-01-17,flow,518.0
seine,2024-01-18,flow,598.0
seine,2024-01-19,flow,675.0
seine,2024-01-20,flow,629.0
seine,2024-01-21,flow,608.0
seine,2024-01-22,flow,595.0
seine,2024-01-23,flow,591.0
seine,2024-01-24,flow,589.0
seine,2024-01-25,flow,589.0
seine,2024-01-26,flow,588.0
seine,2024-01-27,flow,581.0
seine,2024-01-28,flow,568.0
seine,2024-01-29,flow,557.0
seine,2024-01-30,flow,547.0
seine,2024-01-31,flow,532.0
seine,2024-02-01,flow,522.0
seine,2024-02-02,flow,515.0
seine,2024-02-03,flow,484.0
seine,2024-02-04,flow,473.0
seine,2024-02-05,flow,466.0
seine,2024-02-06,flow,433.0
seine,2024-02-07,flow,430.0
seine,2024-02-08,flow,459.0
seine,2024-02-09,flow,549.0
seine,2024-02-10,flow,599.0
seine,2024-02-11,flow,616.0
seine,2024-02-12,flow,699.0
seine,2024-02-13,flow,695.0
seine,2024-02-14,flow,656.0
seine,2024-02-15,flow,649.0
seine,2024-02-16,flow,637.0
seine,2024-02-17,flow,626.0
seine,2024-02-18,flow,627.0
seine,2024-02-19,flow,621.0
seine,2024-02-20,flow,596.0
seine,2024-02-21,flow,578.0
seine,2024-02-22,flow,629.0
seine,2024-02-23,flow,849.0
seine,2024-02-24,flow,970.0
seine,2024-02-25,flow,948.0
seine,2024-02-26,flow,898.0
seine,2024-02-27,flow,946.0
seine,2024-02-28,flow,987.0
seine,2024-02-29,flow,1020.0
seine,2024-03-01,flow,1010.0
seine,2024-03-02,flow,1010.0
seine,2024-03-03,flow,1040.0
seine,2024-03-04,flow,1070.0
seine,2024-03-05,flow,1130.0
seine,2024-03-06,flow,1120.0
seine,2024-03-07,flow,1040.0
seine,2024-03-08,flow,938.0
seine,2024-03-09,flow,868.0
seine,2024-03-10,flow,809.0
seine,2024-03-11,flow,836.0
seine,2024-03-12,flow,891.0
seine,2024-03-13,flow,917.0
seine,2024-03-14,flow,928.0
seine,2024-03-15,flow,806.0
seine,2024-03-16,flow,740.0
seine,2024-03-17,flow,723.0
seine,2024-03-18,flow,682.0
seine,2024-03-19,flow,663.0
seine,2024-03-20,flow,683.0
seine,2024-03-21,flow,690.0
seine,2024-03-22,flow,640.0
seine,2024-03-23,flow,629.0
seine,2024-03-24,flow,601.0
seine,2024-03-25,flow,577.0
seine,2024-03-26,flow,569.0
seine,2024-03-27,flow,566.0
seine,2024-03-28,flow,556.0
seine,2024-03-29,flow,556.0
seine,2024-03-30,flow,649.0
seine,2024-03-31,flow,770.0
seine,2024-04-01,flow,796.0
seine,2024-04-02,flow,837.0
seine,2024-04-03,flow,892.0
seine,2024-04-04,flow,997.0
seine,2024-04-05,flow,1150.0
seine,2024-04-06,flow,1190.0
seine,2024-04-07,flow,1040.0
seine,2024-04-08,flow,896.0
seine,2024-04-09,flow,876.0
seine,2024-04-10,flow,932.0
seine,2024-04-11,flow,928.0
seine,2024-04-12,flow,891.0
seine,2024-04-13,flow,829.0
seine,2024-04-14,flow,798.0
seine,2024-04-15,flow,735.0
seine,2024-04-16,flow,692.0
seine,2024-04-17,flow,636.0
seine,2024-04-18,flow,616.0
seine,2024-04-19,flow,583.0
seine,2024-04-20,flow,569.0
seine,2024-04-21,flow,547.0
seine,2024-04-22,flow,513.0
seine,2024-04-23,flow,501.0
seine,2024-04-24,flow,484.0
seine,2024-04-25,flow,457.0
seine,2024-04-26,flow,420.0
seine,2024-04-27,flow,417.0
seine,2024-04-28,flow,413.0
seine,2024-04-29,flow,397.0
seine,2024-04-30,flow,361.0
seine,2024-05-01,flow,360.0
seine,2024-05-02,flow,414.0
seine,2024-05-03,flow,422.0
seine,2024-05-04,flow,430.0
seine,2024-05-05,flow,435.0
seine,2024-05-06,flow,535.0
seine,2024-05-07,flow,571.0
seine,2024-05-08,flow,651.0
seine,2024-05-09,flow,682.0
seine,2024-05-10,flow,686.0
seine,2024-05-11,flow,631.0
seine,2024-05-12,flow,602.0
seine,2024-05-13,flow,606.0
seine,2024-05-14,flow,629.0
seine,2024-05-15,flow,617.0
seine,2024-05-16,flow,603.0
seine,2024-05-17,flow,601.0
seine,2024-05-18,flow,590.0
seine,2024-05-19,flow,576.0
seine,2024-05-20,flow,555.0
seine,2024-05-21,flow,549.0
seine,2024-05-22,flow,579.0
seine,2024-05-23,flow,562.0
seine,2024-05-24,flow,529.0
seine,2024-05-25,flow,528.0
seine,2024-05-26,flow,494.0
seine,2024-05-27,flow,460.0
seine,2024-05-28,flow,426.0
seine,2024-05-29,flow,438.0
seine,2024-05-30,flow,443.0
seine,2024-05-31,flow,459.0
seine,2024-06-01,flow,466.0
seine,2024-06-02,flow,453.0
seine,2024-06-03,flow,456.0
seine,2024-06-04,flow,442.0
seine,2024-06-05,flow,408.0
seine,2024-06-06,flow,386.0
seine,2024-06-07,flow,355.0
seine,2024-06-08,flow,337.0
seine,2024-06-09,flow,330.0
seine,2024-06-10,flow,304.0
seine,2024-06-11,flow,303.0
seine,2024-06-12,flow,288.0
seine,2024-06-13,flow,285.0
seine,2024-06-14,flow,266.0
seine,2024-06-15,flow,263.0
seine,2024-06-16,flow,277.0
seine,2024-06-17,flow,280.0
seine,2024-06-18,flow,304.0
seine,2024-06-19,flow,309.0
seine,2024-06-20,flow,344.0
seine,2024-06-21,flow,498.0
seine,2024-06-22,flow,599.0
seine,2024-06-23,flow,645.0
seine,2024-06-24,flow,620.0
seine,2024-06-25,flow,563.0
seine,2024-06-26,flow,490.0
seine,2024-06-27,flow,444.0
seine,2024-06-28,flow,418.0
seine,2024-06-29,flow,393.0
seine,2024-06-30,flow,402.0
seine,2024-07-01,flow,479.0
seine,2024-07-02,flow,538.0
seine,2024-07-03,flow,539.0
seine,2024-07-04,flow,514.0
seine,2024-07-05,flow,502.0
seine,2024-07-06,flow,497.0
seine,2024-07-07,flow,491.0
seine,2024-07-08,flow,480.0
seine,2024-07-09,flow,476.0
seine,2024-07-10,flow,469.0
seine,2024-07-11,flow,448.0
seine,2024-07-12,flow,511.0
seine,2024-07-13,flow,498.0
seine,2024-07-14,flow,498.0
seine,2024-07-15,flow,448.0
seine,2024-07-16,flow,405.0
seine,2024-07-17,flow,395.0
seine,2024-07-18,flow,369.0
seine,2024-07-19,flow,336.0
seine,2024-07-20,flow,333.0
seine,2024-07-21,flow,367.0
seine,2024-07-22,flow,379.0
seine,2024-07-23,flow,380.0
seine,2024-07-24,flow,341.0
seine,2024-07-25,flow,351.0
seine,2024-07-26,flow,346.0
seine,2024-07-27,flow,363.0
seine,2024-07-28,flow,408.0
seine,2024-07-29,flow,404.0
seine,2024-07-30,flow,329.0
seine,2024-07-31,flow,310.0
seine,2024-08-01,flow,342.0
seine,2024-08-02,flow,411.0
seine,2024-08-03,flow,453.0
seine,2024-08-04,flow,422.0
seine,2024-08-05,flow,358.0
seine,2024-08-06,flow,327.0
seine,2024-08-07,flow,323.0
seine,2024-08-08,flow,304.0
seine,2024-08-09,flow,301.0
seine,2024-08-10,flow,301.0
seine,2024-08-11,flow,300.0
seine,2024-08-12,flow,301.0
seine,2024-08-13,flow,293.0
seine,2024-08-14,flow,304.0
seine,2024-08-15,flow,301.0
seine,2024-08-16,flow,292.0
seine,2024-08-17,flow,338.0
seine,2024-08-18,flow,359.0
seine,2024-08-19,flow,346.0
seine,2024-08-20,flow,337.0
seine,2024-08-21,flow,323.0
seine,2024-08-22,flow,288.0
seine,2024-08-23,flow,271.0
seine,2024-08-24,flow,259.0
seine,2024-08-25,flow,250.0
seine,2024-08-26,flow,229.0
seine,2024-08-27,flow,213.0
seine,2024-08-28,flow,233.0
seine,2024-08-29,flow,218.0
seine,2024-08-30,flow,231.0
seine,2024-08-31,flow,204.0
seine,2024-09-01,flow,222.0
seine,2024-09-02,flow,217.0
seine,2024-09-03,flow,199.0
seine,2024-09-04,flow,201.0
seine,2024-09-05,flow,341.0
seine,2024-09-06,flow,395.0
seine,2024-09-07,flow,351.0
seine,2024-09-08,flow,332.0
seine,2024-09-09,flow,331.0
seine,2024-09-10,flow,320.0
seine,2024-09-11,flow,318.0
seine,2024-09-12,flow,313.0
seine,2024-09-13,flow,316.0
seine,2024-09-14,flow,310.0
seine,2024-09-15,flow,312.0
seine,2024-09-16,flow,304.0
seine,2024-09-17,flow,291.0
seine,2024-09-18,flow,295.0
seine,2024-09-19,flow,289.0
seine,2024-09-20,flow,278.0
seine,2024-09-21,flow,278.0
seine,2024-09-22,flow,279.0
seine,2024-09-23,flow,288.0
seine,2024-09-24,flow,289.0
seine,2024-09-25,flow,308.0
seine,2024-09-26,flow,469.0
seine,2024-09-27,flow,576.0
seine,2024-09-28,flow,589.0
seine,2024-09-29,flow,494.0
seine,2024-09-30,flow,438.0
seine,2024-10-01,flow,411.0
seine,2024-10-02,flow,381.0
seine,2024-10-03,flow,388.0
seine,2024-10-04,flow,401.0
seine,2024-10-05,flow,385.0
seine,2024-10-06,flow,376.0
seine,2024-10-07,flow,375.0
seine,2024-10-08,flow,397.0
seine,2024-10-09,flow,569.0
seine,2024-10-10,flow,819.0
seine,2024-10-11,flow,928.0
seine,2024-10-12,flow,956.0
seine,2024-10-13,flow,816.0
seine,2024-10-14,flow,685.0
seine,2024-10-15,flow,619.0
seine,2024-10-16,flow,596.0
seine,2024-10-17,flow,587.0
seine,2024-10-18,flow,599.0
seine,2024-10-19,flow,636.0
seine,2024-10-20,flow,620.0
seine,2024-10-21,flow,582.0
seine,2024-10-22,flow,513.0
seine,2024-10-23,flow,494.0
seine,2024-10-24,flow,469.0
seine,2024-10-25,flow,431.0
seine,2024-10-26,flow,453.0
seine,2024-10-27,flow,450.0
seine,2024-10-28,flow,427.0
seine,2024-10-29,flow,420.0
seine,2024-10-30,flow,410.0
seine,2024-10-31,flow,395.0
seine,2024-11-01,flow,384.0
seine,2024-11-02,flow,376.0
seine,2024-11-03,flow,355.0
seine,2024-11-04,flow,335.0
seine,2024-11-05,flow,335.0
seine,2024-11-06,flow,323.0
seine,2024-11-07,flow,320.0
seine,2024-11-08,flow,310.0
seine,2024-11-09,flow,302.0
seine,2024-11-10,flow,304.0
seine,2024-11-11,flow,302.0
seine,2024-11-12,flow,276.0
seine,2024-11-13,flow,260.0
seine,2024-11-14,flow,259.0
seine,2024-11-15,flow,259.0
seine,2024-11-16,flow,228.0
seine,2024-11-17,flow,240.0
seine,2024-11-18,flow,239.0
seine,2024-11-19,flow,265.0
seine,2024-11-20,flow,345.0
seine,2024-11-21,flow,473.0
seine,2024-11-22,flow,488.0
seine,2024-11-23,flow,537.0
seine,2024-11-24,flow,554.0
seine,2024-11-25,flow,548.0
seine,2024-11-26,flow,528.0
seine,2024-11-27,flow,541.0
seine,2024-11-28,flow,568.0
seine,2024-11-29,flow,571.0
seine,2024-11-30,flow,532.0
seine,2024-12-01,flow,511.0
seine,2024-12-02,flow,506.0
seine,2024-12-03,flow,494.0
seine,2024-12-04,flow,477.0
seine,2024-12-05,flow,463.0
seine,2024-12-06,flow,468.0
seine,2024-12-07,flow,533.0
seine,2024-12-08,flow,615.0
seine,2024-12-09,flow,728.0
seine,2024-12-10,flow,782.0
seine,2024-12-11,flow,754.0
seine,2024-12-12,flow,722.0
seine,2024-12-13,flow,681.0
seine,2024-12-14,flow,648.0
seine,2024-12-15,flow,634.0
seine,2024-12-16,flow,615.0
seine,2024-12-17,flow,600.0
seine,2024-12-18,flow,584.0
seine,2024-12-19,flow,558.0
seine,2024-12-20,flow,545.0
seine,2024-12-21,flow,559.0
seine,2024-12-22,flow,632.0
seine,2024-12-23,flow,754.0
seine,2024-12-24,flow,800.0
seine,2024-12-25,flow,772.0
seine,2024-12-26,flow,746.0
seine,2024-12-27,flow,701.0
seine,2024-12-28,flow,685.0
seine,2024-12-29,flow,682.0
seine,2024-12-30,flow,679.0
seine,2024-12-31,flow,673.0
seine,2025-01-01,flow,665.0
seine,2025-01-02,flow,707.0
seine,2025-01-03,flow,798.0
seine,2025-01-04,flow,830.0
seine,2025-01-05,flow,822.0
seine,2025-01-06,flow,919.0
seine,2025-01-07,flow,956.0
seine,2025-01-08,flow,911.0
seine,2025-01-09,flow,950.0
seine,2025-01-10,flow,1050.0
seine,2025-01-11,flow,1080.0
seine,2025-01-12,flow,1030.0
seine,2025-01-13,flow,953.0
seine,2025-01-14,flow,900.0
seine,2025-01-15,flow,888.0
seine,2025-01-16,flow,815.0
seine,2025-01-17,flow,841.0
seine,2025-01-18,flow,836.0
seine,2025-01-19,flow,804.0
seine,2025-01-20,flow,744.0
seine,2025-01-21,flow,693.0
seine,2025-01-22,flow,646.0
seine,2025-01-23,flow,686.0
seine,2025-01-24,flow,711.0
seine,2025-01-25,flow,685.0
seine,2025-01-26,flow,715.0
seine,2025-01-27,flow,788.0
seine,2025-01-28,flow,809.0
seine,2025-01-29,flow,817.0
seine,2025-01-30,flow,833.0
seine,2025-01-31,flow,809.0
seine,2025-02-01,flow,729.0
seine,2025-02-02,flow,659.0
seine,2025-02-03,flow,624.0
seine,2025-02-04,flow,566.0
seine,2025-02-05,flow,536.0
seine,2025-02-06,flow,496.0
seine,2025-02-07,flow,468.0
seine,2025-02-08,flow,454.0
seine,2025-02-09,flow,456.0
seine,2025-02-10,flow,440.0
seine,2025-02-11,flow,439.0
seine,2025-02-12,flow,460.0
seine,2025-02-13,flow,479.0
seine,2025-02-14,flow,475.0
seine,2025-02-15,flow,466.0
seine,2025-02-16,flow,462.0
seine,2025-02-17,flow,448.0
seine,2025-02-18,flow,416.0
seine,2025-02-19,flow,420.0
seine,2025-02-20,flow,401.0
seine,2025-02-21,flow,399.0
seine,2025-02-22,flow,397.0
seine,2025-02-23,flow,394.0
seine,2025-02-24,flow,371.0
seine,2025-02-25,flow,435.0
seine,2025-02-26,flow,587.0
seine,2025-02-27,flow,713.0
seine,2025-02-28,flow,702.0
seine,2025-03-01,flow,643.0
seine,2025-03-02,flow,595.0
seine,2025-03-03,flow,546.0
seine,2025-03-04,flow,527.0
seine,2025-03-05,flow,509.0
seine,2025-03-06,flow,478.0
seine,2025-03-07,flow,472.0
seine,2025-03-08,flow,451.0
seine,2025-03-09,flow,445.0
seine,2025-03-10,flow,443.0
seine,2025-03-11,flow,429.0
seine,2025-03-12,flow,409.0
seine,2025-03-13,flow,407.0
seine,2025-03-14,flow,398.0
seine,2025-03-15,flow,416.0
seine,2025-03-16,flow,419.0
seine,2025-03-17,flow,438.0
seine,2025-03-18,flow,478.0
seine,2025-03-19,flow,473.0
seine,2025-03-20,flow,441.0
seine,2025-03-21,flow,413.0
seine,2025-03-22,flow,420.0
seine,2025-03-23,flow,414.0
seine,2025-03-24,flow,407.0
seine,2025-03-25,flow,379.0
seine,2025-03-26,flow,372.0
seine,2025-03-27,flow,360.0
seine,2025-03-28,flow,349.0
seine,2025-03-29,flow,345.0
seine,2025-03-30,flow,337.0
seine,2025-03-31,flow,323.0
seine,2025-04-01,flow,311.0
seine,2025-04-02,flow,299.0
seine,2025-04-03,flow,293.0
seine,2025-04-04,flow,273.0
seine,2025-04-05,flow,274.0
seine,2025-04-06,flow,246.0
seine,2025-04-07,flow,255.0
seine,2025-04-08,flow,250.0
seine,2025-04-09,flow,237.0
seine,2025-04-10,flow,237.0
seine,2025-04-11,flow,234.0
seine,2025-04-12,flow,233.0
seine,2025-04-13,flow,247.0
seine,2025-04-14,flow,240.0
seine,2025-04-15,flow,233.0
seine,2025-04-16,flow,231.0
seine,2025-04-17,flow,231.0
seine,2025-04-18,flow,223.0
seine,2025-04-19,flow,218.0
seine,2025-04-20,flow,230.0
seine,2025-04-21,flow,234.0
seine,2025-04-22,flow,226.0
seine,2025-04-23,flow,244.0
seine,2025-04-24,flow,246.0
seine,2025-04-25,flow,240.0
seine,2025-04-26,flow,232.0
seine,2025-04-27,flow,219.0
seine,2025-04-28,flow,217.0
seine,2025-04-29,flow,206.0
seine,2025-04-30,flow,201.0
seine,2025-05-01,flow,196.0
seine,2025-05-02,flow,190.0
seine,2025-05-03,flow,192.0
seine,2025-05-04,flow,202.0
seine,2025-05-05,flow,195.0
seine,2025-05-06,flow,183.0
seine,2025-05-07,flow,177.0
seine,2025-05-08,flow,174.0
seine,2025-05-09,flow,170.0
seine,2025-05-10,flow,166.0
seine,2025-05-11,flow,171.0
seine,2025-05-12,flow,185.0
seine,2025-05-13,flow,183.0
seine,2025-05-14,flow,175.0
seine,2025-05-15,flow,163.0
seine,2025-05-16,flow,159.0
seine,2025-05-17,flow,153.0
seine,2025-05-18,flow,148.0
seine,2025-05-19,flow,150.0
seine,2025-05-20,flow,145.0
seine,2025-05-21,flow,145.0
seine,2025-05-22,flow,162.0
seine,2025-05-23,flow,152.0
seine,2025-05-24,flow,148.0
seine,2025-05-25,flow,150.0
seine,2025-05-26,flow,154.0
seine,2025-05-27,flow,145.0
seine,2025-05-28,flow,146.0
seine,2025-05-29,flow,138.0
